Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
248	268	0	3.72466666	322.106009	320.579548	319.100311	322.106009	3.00569754	0.267695279	0	8.9	0	0	3
249	269	0	3.73968547	322.205431	320.670875	319.172064	322.205431	3.03336635	0.26731523	0	8.8	0	0	3
250	270	0	3.75470429	322.283717	320.762395	319.237976	322.283717	3.04574095	0.266934266	0	8.7	0	0	3
251	271	0	3.76972311	322.349155	320.8539	319.310245	322.349155	3.03891045	0.266549171	0	8.7	0	0	3
252	272	0	3.78474193	322.404738	320.944914	319.388546	322.404738	3.01619221	0.26615532	0	8.8	0	0	3
253	273	0	3.79976074	322.454727	321.035096	319.47892	322.454727	2.97580691	0.265751847	0	8.9	0	0	3
254	274	0	3.81477956	322.511509	321.12429	319.573823	322.511509	2.93768598	0.265343215	0	9	0	0	3
255	275	0	3.82979838	322.574663	321.21255	319.682346	322.574663	2.89231733	0.264923244	0	9.1	0	0	3
256	276	0	3.84481719	322.646461	321.29973	319.782274	322.646461	2.86418696	0.264501503	0	9.2	0	0	3
257	277	0	3.85983601	322.725387	321.386292	319.87278	322.725387	2.85260646	0.264078979	0	9.2	0	0	3
258	278	0	3.87485483	322.811986	321.472739	320.007825	322.811986	2.80416093	0.263657599	0	9.4	0	0	3
259	279	0	3.88987365	322.892741	321.55759	320.108788	322.892741	2.78395384	0.263234001	0	9.4	0	0	3
260	281	0	3.90489246	322.964659	321.641586	320.209539	322.964659	2.75511992	0.262806535	0	9.5	0	0	3
261	282	0	3.91991128	323.07494	321.725862	320.306808	323.07494	2.76813229	0.262382352	0	9.4	0	0	3
262	283	0	3.9349301	323.169186	321.81005	320.421459	323.169186	2.74772657	0.261961997	0	9.5	0	0	3
263	284	0	3.94994891	323.263108	321.893628	320.536326	323.263108	2.72678155	0.261547096	0	9.5	0	0	3
264	285	0	3.96496773	323.351497	321.976427	320.640127	323.351497	2.71136908	0.261138027	0	9.6	0	0	3
265	286	0	3.97998655	323.459782	322.059358	320.722824	323.459782	2.73695782	0.260738403	0	9.5	0	0	3
266	287	0	3.99500537	323.566582	322.142998	320.792547	323.566582	2.77403526	0.260346487	0	9.3	0	0	3
267	288	0	4.01002418	323.660519	322.22735	320.852436	323.660519	2.80808322	0.259959171	0	9.2	0	0	3
